IDKEY,RAW_SCHOOL_CODE,BLOCK_ID,BLOCK_NAME,BLOCK_YEAR_BUILT,WALL_2020,WALL_2021,WALL_2022,WALL_2023,WIRING_2020,WIRING_2021,WIRING_2022,WIRING_2023,PILLAR_2020,PILLAR_2021,PILLAR_2022,PILLAR_2023,PAINT_2020,PAINT_2021,PAINT_2022,PAINT_2023,ENROL_DIS20,TEACHER_DIS20,ENROL_DIS21,TEACHER_DIS21,ENROL_DIS22,TEACHER_DIS22,ENROL_JUN23,TEACHER_JUN23,SCHOOL_LEVEL,SCHOOL_CODE,SCHOOL_YEAR_BUILT,SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_GRADE,SCHOOL_TYPE_CODE,FUND,COORDINATE_XX,COORDINATE_YY,WALL_TREND,WALL_RATE,WALL_AVG,WIRING_TREND,WIRING_RATE,WIRING_AVG,PILLAR_TREND,PILLAR_RATE,PILLAR_AVG,PAINT_TREND,PAINT_RATE,PAINT_AVG,BUILDING_AGE,MAINTENANCE_RISK_SCORE,AGE_RISK_SCORE,TOTAL_RISK_SCORE,RISK_LEVEL,RISK_LABEL,RAPID_DETERIORATION,PREDICTED_ISSUES,ISSUE_IMPACTS,PRIMARY_ISSUE
sdv-id-hfFoqo,TBA3041,20,KANTIN,2002.0,2.0,1.0,1.0,1,1.0,1.0,1.0,1,,1.0,1.0,1.0,,1.0,1.0,1,410,65,638,61,729,60,651,64,Rendah,TBA3060,04/24/1956,SEKOLAH KEBANGSAAN ATAS TOL,SK,A,101,SK,103.1256262,5.31615885,-1,-0.3,1.1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,24.0,0.0,6,6.0,1,VERY_LOW,False,None,{},None
sdv-id-qUXsgC,TEA3130,7,BLOK KANTIN,1983.0,1.0,2.0,1.0,1,1.0,3.0,1.0,1,1.0,,1.0,1.0,1.0,1.0,1.0,1,279,59,462,56,508,57,378,54,Menengah,TEA3128,11/22/1981,SEKOLAH MENENGAH KEBANGSAAN TENGKU BARIAH,SM SABK,A,201,SBK,103.1458495,5.326107373,0,-0.1,1.2000000000000002,0,-0.2,1.4,0,0.0,1.0,0,0.0,1.0,43.0,0.0,15,15.0,2,LOW,False,None,{},None
sdv-id-DNRZqe,TBA3016,11,KANTIN,1969.0,,,2.0,1,3.0,1.0,1.0,1,1.0,,1.0,1.0,,1.0,1.0,3,656,41,648,43,653,42,692,39,Rendah,TBA3016,01/09/1963,SEKOLAH KEBANGSAAN GONG TOK NASEK,SK,A,101,SK,103.1502397,5.29058977,-1,-1.0,1.4285714285714286,-2,-0.6,1.2000000000000002,0,0.0,1.0,2,1.0,1.888888888888889,57.0,3.31,20,23.31,2,LOW,False,Paint (Rapid Deterioration),"{""Paint"": ""LOW""}",Paint
sdv-id-MnDZSz,TEA3120,11,KANTIN,1998.0,2.0,1.0,2.0,2,1.0,1.0,1.0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1,269,35,389,34,272,35,325,33,Menengah,TEA3122,09/29/1981,SEKOLAH MENENGAH SAINS KUALA TERENGGANU,SK,A,201,SK,103.0925512,5.252427608,0,0.1,1.8,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,28.0,2.41,6,8.41,1,VERY_LOW,False,None,{},None
sdv-id-DnTOcX,TBA3079,12,KANTIN,1970.0,1.0,1.0,,2,1.0,1.0,1.0,2,,3.0,1.0,2.0,1.0,1.0,1.0,1,221,19,255,20,231,20,239,19,Rendah,TBA3079,08/07/1967,SEKOLAH KEBANGSAAN KAMPUNG BAHARU SERADA,SK,A,101,SK,103.1083519,5.244369909,1,0.35714285714285715,1.5714285714285714,1,0.3,1.4000000000000001,-1,-0.5,1.888888888888889,0,0.0,1.0,56.0,10.3,20,30.3,3,MEDIUM,False,None,{},None
sdv-id-WZeakT,TFT3004,8,KANTIN 1,2008.0,1.0,1.0,1.0,1,3.0,1.0,2.0,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2,1652,156,1664,155,1615,159,1570,153,Rendah,TFT3004,06/18/2006,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-KUALA TERENGGANU,SMK,A,209,SK,103.0608319,5.303171856,0,0.0,1.0,-2,-0.5,1.5,0,0.0,1.0,0,0.0,1.5,18.0,2.78,3,5.779999999999999,1,VERY_LOW,False,None,{},None
sdv-id-VGOIZk,TBA3027,5,BLOK K,2009.0,1.0,1.0,1.0,1,1.0,2.0,2.0,1,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1,174,16,210,17,198,17,203,18,Rendah,TBA3028,04/08/1976,SEKOLAH KEBANGSAAN PUSAT CHABANG TIGA,SK,B,101,SK,103.0274,5.258516215,0,0.0,1.0,0,0.0,1.5,0,-0.1,1.2000000000000002,-1,-0.4,1.3000000000000003,17.0,1.58,3,4.58,1,VERY_LOW,False,None,{},None
sdv-id-JJlFrU,TBA3015,9,KANTIN,1984.0,,1.0,2.0,1,3.0,1.0,4.0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1,592,50,632,54,589,51,678,53,Menengah,TBA3016,05/16/1969,SEKOLAH KEBANGSAAN SERADA,SK,B,101,SK,103.1468958,5.32431118,0,0.0,1.3333333333333335,-2,-0.3,2.1,0,0.0,1.0,0,0.0,1.0,42.0,1.58,15,16.58,2,LOW,False,None,{},None
sdv-id-YBLPea,TEA3123,6,KANTIN,1977.0,1.0,1.0,1.0,1,1.0,2.0,2.0,2,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,308,29,282,31,246,31,251,29,Menengah,TEA3125,12/16/1959,SEKOLAH MENENGAH KEBANGSAAN PADANG NEGARA,SMK,A,201,SK,103.1320209,5.314829304,0,0.0,1.0,1,0.3,1.9000000000000001,0,0.0,1.0,0,-0.1,1.2000000000000002,49.0,5.26,15,20.259999999999998,2,LOW,False,None,{},None
sdv-id-OhQhBi,TFT3004,12,D(KANTIN),1976.0,2.0,1.0,1.0,1,,4.0,4.0,1,,1.0,1.0,1.0,1.0,1.0,5.0,1,572,49,498,51,496,51,464,52,Rendah,TFT3004,08/17/1933,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-KUALA TERENGGANU,SMK,A,102,SK,103.0275502,5.325243383,-1,-0.3,1.1,-3,-1.5,2.6666666666666665,0,0.0,1.0,0,0.4,2.2,50.0,5.19,20,25.19,2,LOW,False,None,{},None
sdv-id-fpVLfY,TEA3120,12,KANTIN,1985.0,1.0,1.0,1.0,1,2.0,2.0,,1,1.0,1.0,1.0,1.0,,2.0,1.0,1,816,117,1116,111,1144,111,1048,113,Menengah,TEA3120,03/21/1942,SEKOLAH MENENGAH SAINS KUALA TERENGGANU,SK,A,201,SBK,103.1131655,5.293272912,0,0.0,1.0,-1,-0.35714285714285715,1.4285714285714284,0,0.0,1.0,-1,-0.5,1.2222222222222223,41.0,0.0,15,15.0,2,LOW,False,None,{},None
sdv-id-ucUadS,TEA3130,14,OPAL,2017.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1,1036,107,1125,108,1197,108,1199,108,Rendah,TEB3091,10/08/2014,SMA (ATAS) SULTAN ZAINAL ABIDIN,SMK,A,201,SK,103.1590014,5.304620526,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,9.0,0.0,0,0.0,1,VERY_LOW,False,None,{},None
sdv-id-aArbxL,TEA3085,8,KANTIN,1999.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1,773,66,771,68,781,68,778,65,Menengah,TEA3088,03/05/1943,SEKOLAH MENENGAH KEBANGSAAN CHENDERING,SM SABK,A,201,SBK,103.0695333,5.313411453,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,27.0,0.0,6,6.0,1,VERY_LOW,False,None,{},None
sdv-id-lReypM,TEA3085,9,OPAL,1952.0,,1.0,1.0,2,4.0,,,4,,,,1.0,1.0,2.0,1.0,1,768,70,886,71,1022,73,862,70,Rendah,TEA3110,02/07/1915,SEKOLAH MENENGAH KEBANGSAAN CHENDERING,SK,A,201,SK,103.0400419,5.307749855,1,0.5,1.4444444444444444,0,0.0,4.0,0,0.0,1.0,0,-0.1,1.2000000000000002,74.0,23.16,20,43.16,3,MEDIUM,False,Wiring,"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-ikKdcL,TFT3004,9,KANTIN,1978.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1,1000,136,878,133,1057,137,913,129,Menengah,TFT3004,05/26/1989,SEKOLAH MENENGAH KEBANGSAAN AGAMA SHEIKH ABDUL MALEK,SMKA,A,209,SK,103.1246142,5.333310892,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,-1,-0.2,1.4,48.0,0.0,15,15.0,2,LOW,False,None,{},None
sdv-id-qTyFSj,TFT3001,7,KANTIN,1995.0,2.0,,1.0,1,3.0,2.0,2.0,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,651,107,965,111,891,115,894,112,Menengah,TFT3001,07/02/1983,SMA SULTAN ZAINAL ABIDIN LADANG,SMK,A,209,SK,103.0886963,5.314838857,-1,-0.35714285714285715,1.125,-2,-0.6,1.7000000000000002,-1,-0.3,1.1,0,0.0,1.0,31.0,1.58,10,11.58,1,VERY_LOW,False,None,{},None
sdv-id-MieuJx,TBA3005,7,,1989.0,,1.0,1.0,1,2.0,2.0,2.0,1,,,1.0,1.0,1.0,2.0,1.0,1,353,21,363,22,324,22,333,21,Rendah,TBA3005,03/06/1943,SEKOLAH KEBANGSAAN LADANG,SK,A,101,SK,103.1471266,5.267415578,0,0.0,1.0,-1,-0.3,1.6,0,0.0,1.0,0,-0.1,1.2000000000000002,37.0,1.58,10,11.58,1,VERY_LOW,False,None,{},None
sdv-id-oMxQQS,TBA3025,11,KANTIN,2000.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1179,90,1538,91,1319,93,1456,95,Rendah,TBA3027,11/01/1997,SEKOLAH KEBANGSAAN KAMPUNG BAHARU SERADA,SK,A,101,SK,103.1245892,5.21975,0,0.0,1.0,0,0.0,1.0,0,-0.1,1.2000000000000002,0,0.0,1.0,26.0,0.0,6,6.0,1,VERY_LOW,False,None,{},None
sdv-id-SveqGZ,TEA3083,4,BLOK B (KANTIN),1956.0,2.0,,,2,3.0,3.0,1.0,1,,3.0,1.0,1.0,,,2.0,2,627,64,619,65,741,64,651,65,Rendah,TEA3083,02/13/1949,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA WEI SIN,SMK,A,206,SK,103.1594849,5.304412647,0,0.0,2.0,-2,-0.8,1.6,-2,-1.0,1.4444444444444446,0,0.0,2.0,70.0,5.19,20,25.19,2,LOW,False,None,{},None
sdv-id-KQaQEZ,TFT3001,8,KANTIN,1999.0,2.0,2.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1,1272,120,1298,121,1163,126,1204,120,Rendah,TFT3001,11/15/1978,SMA KHAIRIAH,SMK,A,201,SK,103.1479447,5.295015831,-1,-0.4,1.3000000000000003,0,0.0,1.0,0,0.0,1.0,-1,-0.3,1.1,27.0,0.0,6,6.0,1,VERY_LOW,False,None,{},None
sdv-id-BoFVPJ,TFT3002,5,F ( KANTIN ),2015.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1,750,52,755,55,730,54,818,52,Rendah,TFT3002,05/14/1996,SMA SULTAN ZAINAL ABIDIN LADANG,SMK,A,201,SBK,103.0274,5.295684077,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,11.0,0.0,3,3.0,1,VERY_LOW,False,None,{},None
sdv-id-Exfbxy,TEA3117,9,KANTIN,2013.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1.0,1,525,61,524,57,740,57,538,59,Menengah,TEA3118,11/12/2007,SEKOLAH MENENGAH KEBANGSAAN TENGKU MUHAMMAD ISMAIL,SK,A,201,SBK,103.0788437,5.328524044,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,13.0,0.0,3,3.0,1,VERY_LOW,False,None,{},None
sdv-id-vmEpov,TBA3066,8,KANTIN,1984.0,1.0,2.0,1.0,1,1.0,1.0,2.0,1,1.0,2.0,1.0,1.0,,1.0,1.0,1,953,122,1403,117,1323,120,1290,113,Menengah,TBA3066,11/26/1973,SEKOLAH KEBANGSAAN BUKIT BAYAS,SM SABK,A,101,SK,103.1320022,5.291163826,0,-0.1,1.2000000000000002,0,0.1,1.3,0,-0.1,1.2000000000000002,0,0.0,1.0,42.0,0.0,15,15.0,2,LOW,False,None,{},None
sdv-id-UdZgUx,TFT3002,1,KANTIN,1990.0,1.0,1.0,2.0,5,1.0,,1.0,1,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1,406,65,430,65,428,64,385,65,Menengah,TFT3002,02/23/1944,SMA KHAIRIAH,SMK,A,201,SK,103.1589724,5.306739374,4,1.3,2.9,0,0.0,1.0,1,0.4,1.7000000000000002,-1,-0.3,1.1,36.0,20.15,10,30.15,3,MEDIUM,False,Wall (Rapid Deterioration),"{""Wall"": ""MEDIUM""}",Wall
sdv-id-XlmGxZ,TBA3037,14,KANTIN,1966.0,,,1.0,1,2.0,1.0,2.0,1,,,,1.0,,,,4,263,28,348,29,236,28,309,27,Rendah,TBA3060,10/30/1951,SEKOLAH KEBANGSAAN SERADA,SK,A,101,SK,103.1660957,5.309431337,0,0.0,1.0,-1,-0.2,1.4,0,0.0,1.0,0,0.0,4.0,60.0,6.02,20,26.02,2,LOW,False,Paint,"{""Paint"": ""LOW""}",Paint
sdv-id-jZSeTU,TEA3112,7,KANTIN,2002.0,2.0,1.0,1.0,1,2.0,1.0,2.0,2,1.0,,1.0,1.0,2.0,2.0,1.0,1,237,40,304,42,246,43,312,40,Menengah,TEA3118,07/10/2000,SEKOLAH MENENGAH KEBANGSAAN DATO' RAZALI ISMAIL,SK,A,102,SK,103.0274,5.2744547,-1,-0.3,1.1,0,0.1,1.8,0,0.0,1.0,-1,-0.4,1.3000000000000003,24.0,4.21,6,10.21,1,VERY_LOW,False,None,{},None
sdv-id-pfJPEj,TEA3117,7,KANTIN,1931.0,,,5.0,1,2.0,1.0,5.0,1,2.0,,,1.0,,1.0,,3,321,34,369,35,369,33,372,33,Rendah,TEA3119,07/07/1921,SEKOLAH MENENGAH KEBANGSAAN SULTAN AHMAD,SK,A,201,SBK,103.1230678,5.273779293,-4,-4.0,2.7142857142857144,-1,0.1,2.3,-1,-0.3333333333333333,1.2000000000000002,2,1.0,2.333333333333333,95.0,7.59,20,27.59,2,LOW,False,Paint (Rapid Deterioration),"{""Paint"": ""LOW""}",Paint
sdv-id-ODpVLK,TFT3004,12,KANTIN,1997.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1,1385,151,1494,149,1452,154,1445,147,Menengah,TFT3004,12/17/1992,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-KUALA TERENGGANU,SBP,A,204,SBK,103.1610873,5.27780112,0,0.0,1.5,0,0.0,1.0,1,0.3,1.4000000000000001,0,0.1,1.3,29.0,5.56,6,11.559999999999999,1,VERY_LOW,False,None,{},None
sdv-id-vtIbSM,TEA3083,5,BLOK F (KANTIN),2000.0,1.0,1.0,,1,2.0,1.0,1.0,3,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1,681,72,754,74,557,75,741,72,Menengah,TEA3083,02/16/1990,SEKOLAH MENENGAH KEBANGSAAN SERI BUDIMAN,SK,A,102,SK,103.1025289,5.296660019,0,0.0,1.0,1,0.3,1.9000000000000001,0,0.0,1.0,-1,-0.3,1.1,26.0,10.53,6,16.53,2,LOW,False,Wiring (Deteriorating),"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-aFhGdw,TBB3089,21,,1944.0,2.0,3.0,,1,2.0,2.0,1.0,1,,,,1.0,,1.0,1.0,1,950,84,1079,84,1180,84,1066,82,Menengah,TBB3090,07/21/1935,SEKOLAH KEBANGSAAN PADANG HILIRAN,SK,A,201,SBK,103.1670947,5.301371249,-1,-0.42857142857142855,1.7142857142857144,-1,-0.4,1.3000000000000003,0,0.0,1.0,0,0.0,1.0,82.0,0.9,20,20.9,2,LOW,False,None,{},None
sdv-id-nKspTG,TBA3032,7,KANTIN,1992.0,1.0,2.0,1.0,2,3.0,,1.0,1,1.0,1.0,,1.0,2.0,,1.0,1,626,50,761,48,805,52,735,54,Rendah,TBA3029,11/08/1952,SEKOLAH KEBANGSAAN PADANG MIDIN,SK,B,101,SK,103.1323726,5.30477946,1,0.2,1.6,-2,-0.7142857142857143,1.25,0,0.0,1.0,-1,-0.35714285714285715,1.125,34.0,3.01,10,13.01,1,VERY_LOW,False,None,{},None
sdv-id-qMInJu,TEA3128,4,KANTIN,1980.0,1.0,1.0,2.0,1,1.0,,1.0,1,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2,919,99,904,95,760,96,783,98,Menengah,TEA3125,09/30/1970,SEKOLAH MENENGAH KEBANGSAAN TENGKU BARIAH,SM SABK,A,209,SK,103.1533283,5.328989069,0,0.1,1.3,0,0.0,1.0,0,0.0,1.0,1,0.3,2.4000000000000004,46.0,1.5,15,16.5,2,LOW,False,None,{},None
sdv-id-GcQSPW,TFT3003,14,Blok Kantin,1989.0,,1.0,2.0,1,4.0,1.0,1.0,2,,2.0,2.0,1.0,2.0,1.0,1.0,1,647,90,671,85,849,91,751,89,Menengah,TFT3004,11/01/2011,SMA SULTAN ZAINAL ABIDIN LADANG,SMK,A,101,SK,103.0973721,5.297905887,0,0.0,1.3333333333333335,-2,-0.6,1.7000000000000002,-1,-0.5,1.5555555555555554,-1,-0.3,1.1,37.0,5.56,10,15.559999999999999,2,LOW,False,None,{},None
sdv-id-CpLeOm,TBA3009,7,KANTIN,2001.0,1.0,1.0,1.0,1,,1.0,1.0,1,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2,297,26,331,27,466,26,402,28,Rendah,TBA3009,04/05/1994,SEKOLAH KEBANGSAAN CHENDERING,SK,A,101,SK,103.0279844,5.31413342,0,0.0,1.0,0,0.0,1.0,-2,-0.7,1.4,1,0.2,1.6,25.0,1.5,6,7.5,1,VERY_LOW,False,None,{},None
sdv-id-GrbPZr,TEA3119,8,KANTIN,1991.0,2.0,3.0,2.0,2,2.0,2.0,1.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1106,80,920,76,957,79,1012,76,Rendah,TEA3120,05/04/1962,SEKOLAH MENENGAH KEBANGSAAN DATO' HAJI MOHD SAID,SK,A,201,SK,103.1595094,5.294553184,0,-0.1,2.2,1,0.2,2.1000000000000005,0,0.0,1.0,0,0.0,1.0,35.0,12.93,10,22.93,2,LOW,False,Wiring (Deteriorating),"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-SMzQQi,TBA3060,6,KANTIN,1986.0,1.0,1.0,1.0,1,1.0,1.0,1.0,3,,1.0,1.0,1.0,1.0,2.0,1.0,1,738,40,803,42,718,43,849,43,Rendah,TBA3061,03/05/1994,SEKOLAH KEBANGSAAN BUKIT PETITI,SK,A,101,SK,103.1536138,5.252039884,0,0.0,1.0,2,0.6,1.8000000000000003,0,0.0,1.0,0,-0.1,1.2000000000000002,40.0,11.58,15,26.58,2,LOW,True,Wiring (Rapid Deterioration),"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-QjjFfZ,TEA3122,7,KANTIN,1960.0,1.0,1.0,1.0,2,2.0,1.0,2.0,3,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1,200,36,258,37,208,38,211,34,Menengah,TEA3122,12/22/1925,SEKOLAH KEBANGSAAN TENGKU BARIAH,SMK,A,101,SK,103.032639,5.307644493,1,0.3,1.4000000000000001,1,0.4,2.2,1,0.3,1.4000000000000001,0,0.0,1.0,66.0,15.79,20,35.79,3,MEDIUM,False,Wiring (Deteriorating),"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-Fuekrc,TBA3102,8,KANTIN,1996.0,1.0,2.0,1.0,1,1.0,1.0,1.0,1,,1.0,2.0,2.0,1.0,2.0,1.0,1,392,51,401,48,544,49,388,44,Menengah,TBA3099,11/19/1980,SEKOLAH KEBANGSAAN SULTAN SULAIMAN 1,SMK,B,201,SK,103.1651539,5.329123175,0,-0.1,1.2000000000000002,0,0.0,1.0,1,0.5,1.777777777777778,0,-0.1,1.2000000000000002,30.0,4.51,10,14.51,1,VERY_LOW,True,None,{},None
sdv-id-GMpFUa,TBA3008,7,KANTIN,1970.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,,1.0,1.0,1.0,2.0,1.0,1,485,28,430,30,552,30,543,32,Rendah,TBA3008,01/23/1979,SEKOLAH KEBANGSAAN GONG KAPAS,SK,B,101,SK,103.1489939,5.291968025,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,-0.1,1.2000000000000002,56.0,0.0,20,20.0,2,LOW,False,None,{},None
sdv-id-lTynMf,TEA3112,4,KANTIN,2013.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1,1064,94,972,98,1054,98,1014,98,Rendah,TEA3112,01/03/2010,SEKOLAH MENENGAH SAINS KUALA TERENGGANU,SM SABK,A,201,SK,103.0606375,5.295392934,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,-1,-0.3,1.1,13.0,0.0,3,3.0,1,VERY_LOW,False,None,{},None
sdv-id-baAxUX,TEB3091,14,P,1934.0,,,,1,,,1.0,2,,1.0,1.0,1.0,1.0,,2.0,1,1420,140,1345,139,1461,138,1336,141,Menengah,TEA3130,10/09/1948,SEKOLAH MENENGAH KEBANGSAAN TENGKU BARIAH,SMK,A,209,SK,103.1299763,5.329399957,0,0.0,1.0,1,1.0,1.5714285714285716,0,0.0,1.0,0,0.07142857142857141,1.375,92.0,5.26,20,25.259999999999998,2,LOW,True,None,{},None
sdv-id-OofGEP,TEA3128,27,F ( KANTIN ),1994.0,1.0,1.0,1.0,1,,,2.0,2,,,,2.0,2.0,1.0,2.0,2,1193,117,1140,114,1181,119,1108,113,Rendah,TEA3130,08/17/1937,SMA KHAIRIAH,SK,A,209,SK,103.1075959,5.316360445,0,0.0,1.0,0,0.0,2.0,0,0.0,2.0,0,0.1,1.8,32.0,9.02,10,19.02,2,LOW,False,None,{},None
sdv-id-BDFUPZ,TBA3062,5,KANTIN,1983.0,1.0,3.0,1.0,2,,,3.0,3,,1.0,5.0,1.0,1.0,1.0,1.0,1,587,39,770,37,754,38,687,39,Rendah,TBA3063,01/04/1939,SEKOLAH KEBANGSAAN KAMPONG BUKIT CHENDERING,SK,A,101,SK,103.1158447,5.326285944,1,0.1,1.8,0,0.0,3.0000000000000004,0,0.0,2.3333333333333335,0,0.0,1.0,43.0,16.99,15,31.99,3,MEDIUM,False,Wiring,"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-kQEceq,TBA3008,4,KANTIN,1953.0,,1.0,2.0,1,,,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,,1,199,18,251,19,233,19,220,19,Rendah,TBA3009,07/01/1945,SEKOLAH KEBANGSAAN CHENDERING,SK,A,101,SK,103.0898501,5.313060643,0,0.0,1.3333333333333335,0,0.0,1.0,0,0.0,1.0,0,-0.07142857142857141,1.2857142857142856,73.0,0.0,20,20.0,2,LOW,False,None,{},None
sdv-id-EqoWKW,TBA3065,11,AL_BUKHARI/KANTIN LAMA,1988.0,,2.0,2.0,1,,,1.0,1,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2,1125,80,1141,82,1208,80,1207,86,Rendah,TBA3077,09/30/1975,SEKOLAH KEBANGSAAN KESOM,SK,A,101,SK,103.1248716,5.291098339,-1,-0.5,1.5555555555555554,0,0.0,1.0,-1,-0.3,1.6,1,0.4,1.7000000000000002,38.0,3.76,10,13.76,1,VERY_LOW,False,None,{},None
sdv-id-rbgWWu,TEA3122,7,KANTIN,1978.0,1.0,1.0,1.0,1,2.0,1.0,,1,,1.0,1.0,1.0,,2.0,1.0,1,422,31,407,33,331,35,368,32,Menengah,TEA3123,09/16/1964,SEKOLAH MENENGAH KEBANGSAAN DATO' RAZALI ISMAIL,SK,A,201,SK,103.0947909,5.318165066,0,0.0,1.0,-1,-0.2857142857142857,1.1428571428571428,0,0.0,1.0,-1,-0.5,1.2222222222222223,48.0,0.0,15,15.0,2,LOW,False,None,{},None
sdv-id-OWqplu,TEA3118,5,KANTIN,2013.0,2.0,1.0,1.0,1,,1.0,,2,1.0,1.0,1.0,1.0,,1.0,1.0,1,424,54,588,56,570,52,621,53,Menengah,TEA3119,04/25/1987,SEKOLAH MENENGAH KEBANGSAAN PADANG NEGARA,SM SABK,A,101,SK,103.0609373,5.245379958,-1,-0.3,1.1,1,0.5,1.6666666666666665,0,0.0,1.0,0,0.0,1.0,13.0,5.26,3,8.26,1,VERY_LOW,True,None,{},None
sdv-id-PpWovQ,TEA3117,12,,2001.0,,3.0,,1,,,3.0,1,,,,1.0,1.0,,1.0,1,584,86,1021,80,1050,80,812,79,Rendah,TEA3119,03/28/1929,SEKOLAH MENENGAH KEBANGSAAN PADANG NEGARA,SK,A,101,SK,103.0913027,5.3243243,-2,-1.0,1.6666666666666665,-2,-2.0,1.857142857142857,0,0.0,1.0,0,0.0,1.0,25.0,2.48,6,8.48,1,VERY_LOW,False,None,{},None
sdv-id-DTjmfR,TBB3090,21,KANTIN,1982.0,,2.0,2.0,2,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,295,51,427,51,486,52,396,52,Rendah,TBC3094,04/22/1980,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA WEI SIN,SMK,B,101,SK,103.1578193,5.261331573,0,0.0,2.0,0,0.0,1.0,0,0.0,1.0,0,0.1,1.3,44.0,2.41,15,17.41,2,LOW,False,None,{},None
sdv-id-bGQimA,TBA3066,12,KANTIN,1994.0,2.0,,1.0,1,,4.0,3.0,1,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1,724,71,794,70,766,72,697,74,Rendah,TBA3077,04/30/1921,SEKOLAH KEBANGSAAN PULAU MANIS,SK,A,101,SK,103.1664668,5.230663104,-1,-0.35714285714285715,1.125,-3,-1.5,2.3333333333333335,0,-0.1,1.7000000000000002,0,0.0,1.0,32.0,2.93,10,12.93,1,VERY_LOW,False,None,{},None
sdv-id-BNqvSR,TBA3019,11,KANTIN,2008.0,2.0,2.0,1.0,1,,1.0,1.0,2,1.0,1.0,,2.0,1.0,1.0,1.0,1,370,50,511,51,389,53,453,51,Menengah,TBA3025,06/14/1962,SEKOLAH KEBANGSAAN KAMPUNG BAHARU SERADA,SK,B,101,SK,103.1537576,5.331640926,-1,-0.4,1.3000000000000003,1,0.5,1.4444444444444444,1,0.35714285714285715,1.5714285714285714,0,0.0,1.0,18.0,8.2,3,11.2,1,VERY_LOW,True,None,{},None
sdv-id-CtMOnH,TEB3091,8,AL_BUKHARI/KANTIN LAMA,2000.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,,1.0,1.0,1.0,,1.0,1,575,102,789,98,890,97,755,97,Menengah,TEB3091,02/03/1956,SEKOLAH MENENGAH KEBANGSAAN SULTAN SULAIMAN,SMK,A,209,SBK,103.0298164,5.278551535,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,26.0,0.0,6,6.0,1,VERY_LOW,False,None,{},None
